id	Q27	Q28	Q29_SQ01	Q29_SQ02	Q29_SQ03	Q30	Q31	Q38
182	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
183	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
184	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
185	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
186	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
187	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
188	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
189	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
190	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
191	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
192	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
193	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
194	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
195	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
196	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
197	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
198	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
199	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
200	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
201	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
202	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
203	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
204	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
205	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
206	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
207	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
208	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
209	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
210	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
211	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
212	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
213	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
214	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
215	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
216	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
217	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
218	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
219	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
220	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
221	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
222	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
223	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
224	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
225	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
226	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
227	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
228	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
229	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
230	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
231	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
232	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
233	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
234	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
235	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
236	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
238	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
239	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
240	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
241	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
242	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
243	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
244	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
245	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
246	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
247	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
